podcast_id,description
1553858670,"pCanvassing a wide range of topics and with a lineup of experts, famous friends and everyday Australians among the guests Samantha Armytage discusses an array of subjects in a conversational but indepth forum. A new episode of Something To Talk About is published every Sunday.nbsp;p"
1508985962,"Stuck at home, Louis is using the lockdown to track down some highprofile people hes been longing to talk to  from all walks of life and on both sides of the Atlantic."
1482061243,"Youve seen the headlines, now hear the Full Story. Every weekday, join Guardian journalists for a deeper understanding of the news in Australia and beyond.Subscribe for free on Apple Podcasts, Google Podcasts, Spotifyor any other podcasting app"
1469153910,pTrue Crime Conversations explores the worlds most notorious crimes by speaking to the people who know the most about them. Hosted by Jessie Stephens.nbsp;p
1476501557,"pWere all imperfect. On this podcast, Hugh van Cuylenburg, founder of The Resilience Project chats to a variety of interesting people who are willing to make themselves vulnerable, by sharing their own struggles and imperfections. Hugh and good friend Ryan Shelton then discuss some valuable take aways we can all apply to our own imperfect lives.p"
1550543719,                    Science is a complicated and thankless task that can only be made worse for scientists by being put in a room with four comedians and having their field of study mocked and misunderstood by a panel. Which is why it brings us no joy as thats exactly what weve done with The Pop Test.                    
1472126503,"pTalking all things love, life, lust, and a bunch of other stuff. Nothing is off limits in this podcast that navigates relationships and dating in the modern day. Brought to you by two bachelor finalists Brittany Hockley and Laura Byrne.p"
1549225698,"Trumps Last Stand How much damage can a sitting president do in a day or a week or two months In the first series of How It Happened, national political reporter Jonathan Swan reveals the inside story of Donald Trumps last few months in office. The story starts with his COVID19 recovery and ends with the insurrection at the Capitol."
995159486,"More than 300,000 women join Mia Freedman each week as she has candid conversations with interesting people who have fascinating stories to share. From Olivia NewtonJohn, Serena Williams, Marian Keyes, Liane Moriarty, athletes, actors, politicians, business leaders, authors and regular people who have achieved extraordinary things.they all let their guard down and open up in a way thats positive and riveting."
1146329262,"pWhere the biggest names in the world of sport go oneonone with sports journalist Mark Howard. From ultimate highs to tearjerking lows, Howie lifts the lid on the real stories behind the headlines. He sits down with the biggest names in Australian amp; world sport, finding out how they started out, what makes them tick, how they deal with the big wins and the big losses, and how they take on sport and life from here.ppFor more episodes download the free LiSTNR app.p"
413046628,"pAustralias 1 radio show. Kyle amp; Jackie O are joined every day by the worlds biggest stars on Sydneys number 1 hit music station, KIIS1065.ppppGet the FULL SHOW on demand daily, plus mini bestbit episodes for your quick fix.p"
1502954097,"Mindset hacks to live the most badass life. All things self growth, self love, relationship and learning to give less of a fk will be discussed here, with some neuroscience thrown in for good measure."
1436450976,"pFrom the newsrooms of The Age and SMH, emPlease Explainem gives you a daily insight into the stories that drive the nation.ppPlease take the time to rate amp; review us on Apple Podcasts or wherever you get your pods. We love to hear your thoughts and it makes it easier for the rest of the podcast world to find us.ppBecome a subscriber our supporters power our newsrooms and are critical for the sustainability of news coverage. Becoming a subscriber also gets you exclusive behindthescenes content and invitations to special events. Click on the links to subscribe httpssubscribe.theage.com.au or httpssubscribe.smh.com.aup"
1102298716,                    Want to know whats really going on in Parliament House Fran Kelly and Patricia Karvelas give you the political analysis that matters and explain what it means for you.                    
1361401612,pDo you have dreams of owning your own business or you just want to take a peak behind the curtain to see how other people have done it Then join Georgia Love as she sits down with some of the most inspiring and successful female entrepreneurs to discover how they built their businesses from the ground up.p
1533612473,Brett Finchs best stories from around the NRL  Sports world. Brought to you by PointsBet Australia.
1349523628,"                    The Signal is the ABCs daily news podcast that helps cut through the noise to cover the biggest stories, explaining not only what is happening but why. Its an entertaining 15minute show, perfect for the daily commute.                    "
1242155321,"A Podcast of Mothers stories of childbirth. Weekly interviews with mothers giving their first hand accounts of child birth in Australia. Designed to help educate and inform first time pregnant women, parents wanting to have better subsequent births and birth enthusiasts who love to hear and tell birth stories. An entertaining and heartfelt resource for pregnancy, labour and delivery and postpartum."
1212097275,"pBryce and Alec bring you Australias best investing podcast for millennials. Join them, as they breakdown the barriers to investing, to make the markets accessible to everyone. Start your journey nowp"
73331325,"                    Join Dr Karl Kruszelnicki, Lucy Smith and their scientific guests, with a bunch of curious triple j listeners for a weekly injection of science, mythbashing and answers                    "
1474052266,"pFamous scandals, true crime, celeb dramas, conspiracy theories, politics, amazing people throughout history... if its an incredible story, hilarious hosts Comedian Rosie Waterland and Jacob Stanley will tell you about it without bogging you down with any of the boring bits. Youll get just the gist of what you need to know  only get the juiciest, most entertaining details you know, the ones that make you look emveryemnbsp;smart and interesting when you repeat them at a dinner party.nbsp;p"
1507116817,"pA news show that serves you the latest headlines each morning. Plus, we go deeper and brief you on one topic per day via interviews. Hosted by Tom Tilley former presenter of Triple Js Hack with regular rotating cohosts Jan Fran from ABCs Pineapple Project, The Project and SBSs The Feed, Annika Smethurst News Corp Journalist and Jamila Rizvi author, presenter and political commentator.p"
936653355,"A peripatetic podcast in which Leigh Sales and Annabel Crabb discuss what theyre reading, watching, cooking, listening to or irrationally exhilarated by."
1117246594,"This is the podcast channel for everything Matty Johns. Every week during the NRL season well publish an episode of Mattys Fox Sports Australia show, well also be publishing episodes of Matty at home with the rest of the Johns family, wife Trish and sons Jack and Cooper. Youll get all the experts talking about the NRL, and hear Jack and Coop giving Matt heaps, its all here."
1385995581,"pThe Squiz is your shortcut to the news. Published each weekday at 6.00am, our daily news podcast is designed to fit into your morning routine  perfect for the commute, the gym or over a coffee. Sign up to the email and podcast at httpsthesquiz.com.ausignup.p"
840986946,"Awardwinning podcast from the QI offices in which the writers of the hit BBC show discuss the best things theyve found out this week.Hosted by Dan Schreiber schreiberland with James Harkin jamesharkin, Andrew Hunter Murray andrewhunterm, and Anna Ptaszynski GetAnnaOnTwitter"
1533629268,"pA nurse lives in a quiet town in Tasmania, Australia. He spends his life working with children and is the ultimate father figure, but he has a dark secret. ppPeople who still hold positions of power protected him. They are still protecting others.ppHear from childhood sexual assault survivors sharing their stories for the first time, and know that there are countless others waiting to be heard. ppIf you have any tips, information contact thenursepodcastgmail.com p"
1552309889,"pThe Daily Aus podcast is a fiveminute entree to your news diet, and is presented by cofounders Sam 26 and Zara 24. Join them every weekday morning as they cover the news of the day in your language and take a deep dive into the biggest story of the day so that youre armed with talking points when you meet your blind date, get caught chatting in the coffee line or have to face the inlaws. Over 80,000 Australians get their news from The Daily Aus on Instagram, and now theyre hitting your headphones.p"
1550688418,"On February 22, 2011, a devastating earthquake shook Christchurch, killing 185 people. One hundred and fifteen of those people were in the CTV building. The building should never have been built."
1534252348,"pThe world has changed a lot in 20 years. And when yoursquo;ve be broadcasting through all of it, you have the benefit of going back to see what things were like during those times. Whether itrsquo;s a personal memory, a significant moment in history or the silliness of a segment that catches their eye, Hamish and Andy are looking at the run sheets from over 2,500 shows across two decades and picking one singular talk break to discuss. They try to remember what was going on behind the scenes as well as on air, before listening back to the original audio. Often their recollections are completely wrong to the reality of what truly happened but itrsquo;s a super fun journey back in time regardless. Wersquo;ll all feel a little nostalgic listening.p"
73330911,"                    All In The Mind is ABC RNs weekly podcast looking into the mental universe, the mind, brain and behaviour  everything from addiction to artificial intelligence.                    "
1451864362,"pThis podcast is for those who want to take ownership of their lives, live unapologetically and are ready to turn their dreams into reality. The Rise amp; Conquer podcast will provide the tools and actionable steps that will inspire you to take bold action, feel confident within yourself and conquer your goals. Join me and special guests weekly as we chat about all things health, mastering your mindset, creating lasting habits, thriving in your career and relationships plus so much moreppGeorgie xp"
1417124389,"Dyl  Friends has been described as a unique, insightful, entertaining and pioneering conversational podcast. In the podcast Buckley invites interesting and notable guests to come on the show to share their stories that people havent heard before in a humorous and lighthearted chat, with plenty of banter mixed in as well. The show aims to uncover the different sides and unheard perspectives from people who are often portrayed from a singular perspective.Description provided by Dylan Buckleys mum."
1451470931,"He was born Hamish Watson, a surfie dude from Sydney  but he could morph into whatever you needed him to be. Hamish is due to be sentenced to jail in early 2019 for swindling a handful of victims out of more than 7m. But these crimes are just the final pages in a resume too thick to staple; for decades hes duped victims in the US, Canada, Britain, Hong Kong and Australia. How did he do it How did he evade authorities around the world for so long and whats he done with all those tens of millions of dollars he stole"
1473523403,"A daily entertainment podcast that covers the top pop culture stories of the day, hosted by Laura Brodnik and Kee Reece.  Its a smart look at celebrity news. You know you want to listen."
1332566161,"pPJs like the best friend you never had; easy to love, impossible to hate, and takes endless roasts from her mate Jase, like a champ. And the other half Known for his pranks and borderline antics on and offair, Jase the wit master is damnnear impossible to stump and knows a good VonZipper trucker cap when he sees one. Tune in weekday mornings from 6am on Melbournes KIIS 1011.p"
1478211900,"pWelcome to Adore Beautys podcast Beauty IQ Uncensored, with hosts Beauty Editor Joanna and beauty newbie Hannah getting real about every aspect of beauty. No topic is offlimits  from retinol to bum hair  and you can expect a healthy dose of education and laughs. Warning Not suitable for the school pick up. New episodes released every Monday.p"
1552027709,Matthew Syed shares some surprising revelations that show us why life isnt always as it seems
1333552422,"pemHealth has become overcomplicated. I aim to simplify it emppbrppIn this podcast, we hear stories from leading health experts and exciting personalities who offer easy health lifehacks, expert advice and debunk common health myths giving you the tools to revolutionise how you eat, sleep, move and relax. Hosted by Dr Chatterjee  one of the most influential GPs in the country with nearly 20 years experience, star of BBC 1s Doctor In the House, and author of international bestselling book a hrefhttpamzn.to2yGfpuB relnoopener noreferrer targetblankThe 4 Pillar Plana  Feel Better, Live More aims to inspire, empower and transform the way we feel. When we are healthier we are happier because when we feel better we live more.ppFind out more on a hrefhttpsdrchatterjee.comblogcategorypodcast relnoopener noreferrer targetblankdrchatterjee.compodcasta. Follow me on a hrefhttpswww.instagram.comdrchatterjee relnoopener noreferrer targetblankinstagram.comdrchatterjeea, a hrefhttpstwitter.comdrchatterjeeuk relnoopener noreferrer targetblanktwitter.comdrchatterjeeuka and a hrefhttpswww.facebook.comDrChatterjee relnoopener noreferrer targetblankfacebook.comDrChatterjeea. Find out about Dr Chatterjees bestselling books a hrefhttpamzn.to2yGfpuB relnoopener noreferrer targetblankThe 4 Pillar Plana, a hrefhttpsamzn.to2MZ8u8h relnoopener noreferrer targetblankThe Stress Solutiona, a hrefhttpsamzn.to2G0XK7l relnoopener noreferrer targetblankFeel Better in 5a and a hrefhttpsamzn.to2W6bsOE relnoopener noreferrer targetblankFeel Great Lose Weighta.p"
1553862476,"pBrooke Boney and Linda Marigliano, two of Australiarsquo;s most connectedstrong entertainment tastemakers,strongnbsp;tell you what to think about the most important moments in culture this week.ppemBrooke amp; Lindarsquo;s Dream Clubem is a book club for film, TV, fashion, politics, society and culture, food, literature, gaming, travel, relationships and mental health. From the biggest stories of the week to the ones you need to know about, Brooke amp; Linda give their authentic insider opinions and tunnel into the deeper issues behind the moments.ppFor more episodes download the free LiSTNR app.p"
73330961,"                    From razorsharp analysis of current events to the hottest debates in politics, science, philosophy and culture,Late Night Liveputs you firmly in the big picture.                    "
78995043,"                    Hack brings you the stories that matter to young people. Every weekday host Avani Dias and the triple j Hack team cover the latest news, politics and culture from all around Australia.                    "
1260800644,"Andrew Rule is one of Australias most prolific journalists and authors. In Life and Crimes, the Sunday Herald Sun columnist  shines a light on the dark corners of Australian life, from the story behind the biggest mysteries, to the characters of yesterday and the crims of today. Produced by Jonty Burton."
1479973402,The history podcast for people who dont like history... and those who do. Greg Jenner brings together the best names in comedy and history to learn and laugh about the past.
1554782191,"Fast Pace with Josh Phegan and Dean Mackie is a podcast for estate agents focusing on growth, leadership and management."
360804281,"Triple Ms Rush Hour with James Brayshaw and Billy Brownless will get you home from 35pm Monday to Friday.  Theyve got Melbourne stitched up, with the biggest names in town joining them in the studio every day. Plus your favourite segments like Billys Bake, what have you seenunusual, the Idiot File  Billys Joke.  If it bounces, rolls or scores in Melbourne, then these two characters will have it covered in ways only they can.  Listen 35 weekdays on 105.1 Triple M Melbourne, 6pm MonThurs on 104.7 Triple M Adelaide or catch up with the show here."
1539790170,"pHosted by two brothers  Adam a comedian, Thomas an economist  this show will help you understand the world of money without the need for a calculator or dictionary. Easy to understand and jargon free. Adam will ask and Thomas will answer all those money questions youve pondered but never knew who to ask. From interest rates to GDP, trade wars to house prices, the world of economics has an impact on so many aspects of our everyday lives. This podcast will break it all down as Adam and real life economist Thomas guide you through how the world of money really works.p"
1335814741,"      pNetflix vs. HBO. Nike vs. Adidas. Business is war. Sometimes the prize is your wallet or your attention. Sometimes, its just the fun of beating the other guy. The outcome of these battles shapes what we buy and how we live.nbsp;ppBusiness Wars gives you the unauthorized, real story of what drives these companies and their leaders, inventors, investors and executives to new heights  or to ruin. Hosted by David Brown, former anchor of Marketplace. From Wondery, the network behind Dirty John and American History Tellers.p    "
1210989839,"                    Join Myf Warhurst and Zan Rowe as they debrief on the biggest conversations of the week about music, art, life and stuff.Bang On brings together two of Australias most respected and most loved music journalists and presenters  who are also great friends, with your one stop shop for all the conversations you need to be across this week but just dont have the time to read a thinkpiece about.                    "
733163012,"Join neuroscientist, philosopher, and bestselling author Sam Harris as he explores important and controversial questions about the human mind, society, and current events. Sam Harris is the author of five New York Times bestsellers. His books include The End of Faith, Letter to a Christian Nation, The Moral Landscape, Free Will, Lying, Waking Up, and Islam and the Future of Tolerance with Maajid Nawaz. The End of Faith won the 2005 PEN Award for Nonfiction. His writing and public lectures cover a wide range of topicsneuroscience, moral philosophy, religion, meditation practice, human violence, rationalitybut generally focus on how a growing understanding of ourselves and the world is changing our sense of how we should live. Harriss work has been published in more than 20 languages and has been discussed in The New York Times, Time, Scientific American, Nature, Newsweek, Rolling Stone, and many other journals. He has written for The New York Times, The Los Angeles Times, The Economist, The Times London, The Boston Globe, The Atlantic, The Annals of Neurology, and elsewhere.Sam Harris received a degree in philosophy from Stanford University and a Ph.D. in neuroscience from UCLA."
1384819415,"Join Glen James and John Pidgeon as they take a lighthearted look at money issues for millennials. Will they encourage you YepWill you be offended MaybeCan they please everyone NoYou may like to check out our other podcasts that might be of interest my millennial career with Shell  Em, my millennial property with John Pidgeon  Emily Wallace, my millennial health Jess Spendlove  Chloe McLoed, my millennial money express usually under 10 min episodes, my millennial business for small biz owners and sidehustlers and gen z money with Azaria Bell for under 24s."
1524599320,"pThe NSW Police Force is reaching out to the public seeking information to resolve long standing cold cases, from missing persons investigations to homicides, domestic violence and sexual crimes. State Crime Command takes you into the minds of the investigators as they work to close active cases and bring justice for victims.p"
1427018681,Do you scroll through beauty posts on Instagram and feel completely overwhelmed Do you wish you had your very own beauty whisperer to tell you what works and what doesntThen this is the podcast youve been waiting for. Each week beauty guru Leigh Campbell and beauty tragic Kelly McCarren will answer your questions  Whats primer What the heck does white eyeliner do Do I really need conditioner Who even am I  Theyll tell you which bargain products work and which ones are worth splurging on.  And theyll be rummaging through the beauty bags of famous people to find out what they know that we dont. You Beauty  the podcast for your face.
1546324192,pTough love lessons on all the shit that counts.ppnbsp;ppnbsp;p
1500848514,pCelebrating resilience in sport  the human stories behind the stars. Hosted amp; produced by sports journalist Neroli Meadows. ppppThanks to Woody Pitney for his track Love Me Like You Wanna Be Loved amp; Ryan Pierse for the cover photo.p
1082244480,"pThe Happy Families podcast with Dr Justin Coulsons podcast is for parents who want all the answers but dont have any time In each short, easily digestible episode Dr Justin will address a specific topic, offer his expert advice and provide simple strategies that will lead to positive results fast. Dr Justins podcast is the quickest way to gain the knowledge and information you need to make your family happier today.p"
1198117246,"Garry  Tim will deliver more analysis and insights on the stories that matter the most to the Melbourne audience.The benchmark when it comes to football experience, Garry and Tims expertise and insight sets the agenda each morning as they bring Melbourne the biggest names in both the AFL and sporting landscape."
329902285,pThe Marty Sheargold Show only on Triple M. brListen live on 105.1FM in Melbourne at 69 am every weekday and get more Marty on the Triple M App.p
1464488062,"                    How much screen time should you let your kids have How do you talk to your tweens and teens about sex and consent How do you keep your cool when your child throws a tantrum Maggie Dent, one of Australias favourite parenting authors and educators gives you practical tips and answers to your realworld parenting dilemmas. Maggie talks to parenting experts from around the world to find practical solutions to the challenges every parent is facing today. Shell help you be the parent you really want to be and give you ideas on how you can raise healthy kids who thrive.                    "
1385379989,"Lyn and Chris Dawson appear to have the perfect marriage. Hes a star footballer and popular high school teacher. Shes a devoted wife and mother. They share a beautiful home above Sydneys northern beaches. But when Lyn goes missing, dark secrets are buried. This is no fairytale, but a sordid story of strangely close twin brothers, teenage student lovers, and probable murder. The Australians Hedley Thomas digs deep into a cold case which has been unsolved for 36 years, uncovering startling new evidence."
1548946506,"The true story of one of Britains strangest hauntings, with Dafne Keen and Toby Jones. Updated weekly every Thursday."
981373142,"pA twiceweekly look at parenting as it truly is confusing, exhausting, inspiring, funny, and full of surprises. Join Tegan Natoli and Leigh Campell for This Glorious Mess Little Kids on Mondays.nbsp; And Andrew Daddo and Holly Wainwright for This Glorious Mess Big Kids on Fridays.nbsp; Its all the disasters and delights of parenting with a healthy dose of advice from our trusted experts.p"
1296350485,"Explore true stories of the dark side of the Internet with host Jack Rhysider as he takes you on a journey through the chilling world of hacking, data breaches, and cyber crime."
1484760064,"pGet Started Investing is all about helping beginner investors break down barriers. ppppWe cover ALL the basics that you need to start your investing journey. We unpack all the jargon and confusing bits, hear your investing stories, with the goal of making investing less intimidating  and we want to have a good time along the way.p"
637433286,"An entertaining take on Australian Football news and culture. AFL.com.aus Cal Twomey, Mitch Cleary and Riley Beveridge ask and answer all of the big questions."
1109943717,"In the Australian Politics podcast, Katharine Murphyand Guardian Australias political team examine whats happening in Australian politics and why it matters to you"
1118867383,"pThis podcast gives you a smart, cool headed and down to earth wrap on the latest finance and investing news from Australia amp; around the world. Investing legends Scott Phillips and Anirban Mahanti walk you through whatrsquo;s really going on and what you need to know to make great financial decisions. Subscribe to get your regular fix of BSfree money advice. Sign up for the newsletter at fool.com.autriplemppstrongFor more episodes download the free LiSTNR appstrongppnbsp;p"
1534672561,"                    Heartbreaking and hilarious, each episode of Days Like These introduces you to a regular human as they live through something wild. In surprising stories of love and joy, theyll triumph against the odds, face their darkest days, and occasionally fall flat on their face.                    "
344869087,"pThree of Australias most respected personalities, Kate Ritchie, Tim Blackwell and Joel Creasey, come together on the Nova Network to bring a conversational cheekiness to the drive shift. Joel Creasey joins Kate and Tim as the newest addition to Australiarsquo;s renowned drive show, with a combination of the days hot topics, the best of digital and online and their unique benchmarks and games.ppFeaturing the segments that Nova listeners have grown to love including Mondayrsquo;s Mailbag, The Wednesday Wheel and the highly competitive Quick Draw, the team and their new cohost Joel Creasey will deliver everything their audience have come to expect and more.p"
1080505022,"                    The Hook Up is the SexEd you wish youd had. Nat Tencic talks all things sex, love and relationships, and hangs out with a team of experts who delve into their love lives and answer all your sexy questions.                    "
1201031401,"pJames Kirby and Alan Kohler discuss the biggest news in business, finance, and economics, and what it means for investors. Presented in partnership with The Eureka Report. Title music, Blues for Oliver, by Benny Golbin.p"
1249219269,"                    Lawyer Nicola Gobbo represented some of Australias most dangerous criminals, all the while secretly working as a police informer. Why did she do it, and how was it allowed to happen For the first time, she tells the full story behind why she became an informer, and what happened when her double life was exposed to the world.                    "
164330831,"                    Big Ideasbrings you the best of talks, forums, debates, and festivals held in Australia and around the world, casting light on the major social, cultural, scientific and political issues                    "
73330895,Melvyn Bragg and guests discuss the history of ideas
1449500734,"Money. Romance. Tragedy. Deception. The story of Elizabeth Holmes and Theranos is an unbelievable tale of ambition and fame gone terribly wrong. How did the worlds youngest selfmade female billionaire lose it all in the blink of an eye How did the woman once heralded as the next Steve Jobs find herself facing criminal charges  to which she pleaded not guilty  and up to 20 years in jail How did her technology, meant to revolutionize healthcare, potentially put millions of patients at risk And how did so many smart people get it so wrong along the way ABC News chief business, technology and economics correspondent Rebecca Jarvis, along with producers Taylor Dunn and Victoria Thompson, take listeners on a journey that includes a threeyearlong investigation. Youll hear exclusive interviews with former employees, investors, and patients, and for the firsttime, the neverbeforeaired deposition testimony of Elizabeth Holmes, and those at the center of this story."
842419860,"AFL.com.aus Fantasy experts, Roy, Calvin and Warnie, deliver a podcast full of tips to help you have a successful and fun Fantasy season."
73330343,"                    Life Matters is your guide to contemporary Australian life. Be part of rich conversations on relationships, family, parenting, education, work, health and consumer issues.                    "
1454193127,"The Australian Finance Podcast is your guide to sorting out your finances, one episode at a time. Owen  Kate bring you actionable strategies and knowledge that you can put into practice today. Save money, invest better and live life on your terms.New to the show We recommend that you head back to Season 1 of the podcast and listen to episodes 110 first, to get your head around some really important concepts More advanced listeners might enjoy our other show, The Australian Investors Podcast.Were proudly supported by ETF SecuritiesLearn more about ETF Securities httpsbit.lyfundsETFSSHOW NOTES httpsbit.ly37VyiOWDISCLAIMERThe information in this podcast series is general financial informationadvice only. That means, the advice does not take into account your objectives, financial situation or needs. Because of that, you should consider if the advice is appropriate to you and your needs, before acting on the information. In addition, you should obtain and read the product disclosure statement PDS before making a decision to acquire a financial product. If you dont know what your needs are, you should consult a trusted and licensed financial adviser who can provide you with personal financial product advice. Please read our Terms of Service and Financial Services Guide on www.rask.com.aufsg."
1457667995,"Welcome to the KIC POD. Your weekly DM on the stuff that matters. Hosted by Steph Claire Smith and Laura Henshaw, founders of Keep It Cleaner, an online fitness program motivating thousands all over the world to live a happier and healthier life. To learn more you can find them on Instagram at keepitcleaner, stephclairesmith and laura.henshaw or visit their website at www.keepitcleaner.com.au"
256580326,"pThe latest news from the team behind BBC History Magazine  a popular History magazine. To find out more, visit www.historyextra.comp"
582272991,"A masterclass in personal and professional development, ultraathlete, wellness evangelist and bestselling author Rich Roll delves deep with the worlds brightest and most thought provoking thought leaders to educate, inspire and empower you to unleash your best, most authentic self. More at httpsrichroll.combr hrp stylecolorgrey; fontsize0.75em; See a stylecolorgrey; targetblank relnoopener noreferrer hrefhttpsacast.comprivacyacast.comprivacya for privacy and optout information.p"
1508927190,"pMatt Okine and Alex Dyson serve up your daily omelette of delicious audio content, whenever you feel like eating it. Chunks of news, alongside finely sliced interviews and the occasional sprig of talkback are all chucked into a bowl of expertly whisked comedy, before being poured into the frying pan of your ears. Listen daily with your morning coffee or even your evening whisky.ppnbsp;ppServing suggestion.nbsp;p"
1551120994,"Welcome to Duchess  the podcast where the Duchess of Rutland explores the historic homes of Great Britain, and meets the inspiring women who lead them today. Have you ever watched Bridgerton, The Crown or Downton Abbey and wondered what its really like to be a Duchess If so, this is the podcast for you.Stately homes are manors, palaces, and castles of great historic significance. They were built by the finest architects, adorned with the finest treasures and surrounded by breathtaking landscapes. They homed the most powerful families and, with their wealth and social pedigree, shaped the world we live in today.Emma grew up far away from the aristocracy but her life changed forever when she married her husband  the 11th Duke of Rutland  and moved into Belvoir Castle. At once Emma became both a Duchess and custodian of one of Britains most important buildings.The Duchess wanted to learn more about this world, these homes, and the other empowering women who, just like her, work tirelessly to ensure they see tomorrow. In this podcast the Duchess will travel to breathtaking homes, learn the epic tales of their construction, meet the historic figures that walked their halls, hear chilling ghost stories and the heartbreaking tales of romance. All of this whilst getting to know the inspiring, powerful women that work to find the delicate balance between preservation and transformation. Join Emma on a very special journey. This is Duchess, the podcast."
1481398762,"In this intensely divided moment, one of the few things everyone still seems to agree on is Dolly Partonbut why That simple question leads to a deeply personal, historical, and musical rethinking of one of Americas great icons. Join us for a 9episode journey into the Dollyverse. Hosted by Jad Abumrad, creator of Radiolab and More Perfect. Produced and reported by Shima Oliaee. Dolly Partons America is coproduced by OSM Audio and WNYC Studios."
1445344726,"The true crime book Loose Units, out now through Penguin Publishing and in bookstores everywhere, had one thing it couldnt do it couldnt fit everything. So each week, Paul and John will sit down and delve into cases too surreal, brief or contentious to fit into the book."
1076207687,"Chrissie, Sam  Browny are the three people Melbourne most want in their ears every morning on Nova 100.  Whether its the fact that between them, theyve played 255 AFL games, almost taken home the chocolates on Big Brother, or something Sam once did, these three kids are just trying to bring their real life experiences to the people and have a few hundred laughs while doing it."
1507423923,What is the internet doing to us The Times tech columnist Kevin Roose discovers what happens when our lives move online.
1335814741,"      pNetflix vs. HBO. Nike vs. Adidas. Business is war. Sometimes the prize is your wallet or your attention. Sometimes, its just the fun of beating the other guy. The outcome of these battles shapes what we buy and how we live.nbsp;ppBusiness Wars gives you the unauthorized, real story of what drives these companies and their leaders, inventors, investors and executives to new heights  or to ruin. Hosted by David Brown, former anchor of Marketplace. From Wondery, the network behind Dirty John and American History Tellers.p    "
733163012,"Join neuroscientist, philosopher, and bestselling author Sam Harris as he explores important and controversial questions about the human mind, society, and current events. Sam Harris is the author of five New York Times bestsellers. His books include The End of Faith, Letter to a Christian Nation, The Moral Landscape, Free Will, Lying, Waking Up, and Islam and the Future of Tolerance with Maajid Nawaz. The End of Faith won the 2005 PEN Award for Nonfiction. His writing and public lectures cover a wide range of topicsneuroscience, moral philosophy, religion, meditation practice, human violence, rationalitybut generally focus on how a growing understanding of ourselves and the world is changing our sense of how we should live. Harriss work has been published in more than 20 languages and has been discussed in The New York Times, Time, Scientific American, Nature, Newsweek, Rolling Stone, and many other journals. He has written for The New York Times, The Los Angeles Times, The Economist, The Times London, The Boston Globe, The Atlantic, The Annals of Neurology, and elsewhere.Sam Harris received a degree in philosophy from Stanford University and a Ph.D. in neuroscience from UCLA."
1449500734,"Money. Romance. Tragedy. Deception. The story of Elizabeth Holmes and Theranos is an unbelievable tale of ambition and fame gone terribly wrong. How did the worlds youngest selfmade female billionaire lose it all in the blink of an eye How did the woman once heralded as the next Steve Jobs find herself facing criminal charges  to which she pleaded not guilty  and up to 20 years in jail How did her technology, meant to revolutionize healthcare, potentially put millions of patients at risk And how did so many smart people get it so wrong along the way ABC News chief business, technology and economics correspondent Rebecca Jarvis, along with producers Taylor Dunn and Victoria Thompson, take listeners on a journey that includes a threeyearlong investigation. Youll hear exclusive interviews with former employees, investors, and patients, and for the firsttime, the neverbeforeaired deposition testimony of Elizabeth Holmes, and those at the center of this story."
1333552422,"pemHealth has become overcomplicated. I aim to simplify it emppbrppIn this podcast, we hear stories from leading health experts and exciting personalities who offer easy health lifehacks, expert advice and debunk common health myths giving you the tools to revolutionise how you eat, sleep, move and relax. Hosted by Dr Chatterjee  one of the most influential GPs in the country with nearly 20 years experience, star of BBC 1s Doctor In the House, and author of international bestselling book a hrefhttpamzn.to2yGfpuB relnoopener noreferrer targetblankThe 4 Pillar Plana  Feel Better, Live More aims to inspire, empower and transform the way we feel. When we are healthier we are happier because when we feel better we live more.ppFind out more on a hrefhttpsdrchatterjee.comblogcategorypodcast relnoopener noreferrer targetblankdrchatterjee.compodcasta. Follow me on a hrefhttpswww.instagram.comdrchatterjee relnoopener noreferrer targetblankinstagram.comdrchatterjeea, a hrefhttpstwitter.comdrchatterjeeuk relnoopener noreferrer targetblanktwitter.comdrchatterjeeuka and a hrefhttpswww.facebook.comDrChatterjee relnoopener noreferrer targetblankfacebook.comDrChatterjeea. Find out about Dr Chatterjees bestselling books a hrefhttpamzn.to2yGfpuB relnoopener noreferrer targetblankThe 4 Pillar Plana, a hrefhttpsamzn.to2MZ8u8h relnoopener noreferrer targetblankThe Stress Solutiona, a hrefhttpsamzn.to2G0XK7l relnoopener noreferrer targetblankFeel Better in 5a and a hrefhttpsamzn.to2W6bsOE relnoopener noreferrer targetblankFeel Great Lose Weighta.p"
1296350485,"Explore true stories of the dark side of the Internet with host Jack Rhysider as he takes you on a journey through the chilling world of hacking, data breaches, and cyber crime."
1550688418,"On February 22, 2011, a devastating earthquake shook Christchurch, killing 185 people. One hundred and fifteen of those people were in the CTV building. The building should never have been built."
1508985962,"Stuck at home, Louis is using the lockdown to track down some highprofile people hes been longing to talk to  from all walks of life and on both sides of the Atlantic."
1332566161,"pPJs like the best friend you never had; easy to love, impossible to hate, and takes endless roasts from her mate Jase, like a champ. And the other half Known for his pranks and borderline antics on and offair, Jase the wit master is damnnear impossible to stump and knows a good VonZipper trucker cap when he sees one. Tune in weekday mornings from 6am on Melbournes KIIS 1011.p"
840986946,"Awardwinning podcast from the QI offices in which the writers of the hit BBC show discuss the best things theyve found out this week.Hosted by Dan Schreiber schreiberland with James Harkin jamesharkin, Andrew Hunter Murray andrewhunterm, and Anna Ptaszynski GetAnnaOnTwitter"
