country,rank,name,id,releaseDate,Primary_Genre,Other_Genre,Artist,FeedURL
in,50,Cyrus Says,979118845,2020-10-28,Comedy,"Sports,Cricket,",IVM Podcasts,https://static.adorilabs.com/feed/cyrus-says.xml
in,51,HBR IdeaCast,152022135,2020-10-27,Management,"Business,Entrepreneurship,",Harvard Business Review,http://feeds.harvardbusiness.org/harvardbusiness/ideacast
in,52,IELTS Podcast,524002915,2021-01-28,Language Learning,"Education,",Ben Worthington,https://www.ieltspodcast.com/feed/podcast/
in,53,Stuff You Should Know,278981407,2020-10-28,Society & Culture,,iHeartRadio,https://feeds.megaphone.fm/stuffyoushouldknow
in,54,Waveform: The MKBHD Podcast,1474429475,2020-10-16,Technology,"News,Tech News,",Studio71,http://feeds.feedburner.com/WaveformWithMkbhd
in,55,Kwik Brain with Jim Kwik,1208024744,2020-10-26,Self Help,"Education,Business,","Jim Kwik, Your Brain Coach, Founder www.KwikLearning.com",https://kwikbrain.libsyn.com/rss
in,56,PURIJAGANNADH,1522708820,2020-10-23,Hobbies,"Leisure,",Purijagannadh,https://anchor.fm/s/2abb69d8/podcast/rss
in,57,The Tim Ferriss Show,863897795,2020-10-28,Entrepreneurship,"Business,Education,","Tim Ferriss: Bestselling Author, Human Guinea Pig",https://rss.art19.com/tim-ferriss-show
in,58,Sidhu Oye Sidhu,1523324463,2020-07-25,Music Commentary,"Music,",Music Crew,https://anchor.fm/s/2b7369c0/podcast/rss
in,59,6 Minute Grammar,1080974028,2020-10-27,Education,,BBC Radio,https://podcasts.files.bbci.co.uk/p02pc9wq.rss
in,60,Economist Radio,151230264,2020-10-28,News,,The Economist,https://rss.acast.com/theeconomistallaudio
in,61,UNKUT KRITIKA,1517640300,2020-10-31,Self Help,"Education,",Kritika Khurana,https://anchor.fm/s/233030e0/podcast/rss
in,62,Philosophize This!,659155419,2020-10-20,Philosophy,"Society & Culture,Education,",Stephen West,https://philosophizethis.libsyn.com/rss
in,63,The Mindset Mentor,1033048640,2020-10-28,Mental Health,"Health & Fitness,Education,",Rob Dial and Kast Media,https://www.omnycontent.com/d/playlist/9b7dacdf-a925-4f95-84dc-ac46003451ff/5cd7413c-b341-493f-bf46-acb500364141/6b2540d4-e0b2-42f7-a61a-acb50036415a/podcast.rss
in,64,The Seen and the Unseen - hosted by Amit Varma,1190896090,2020-10-25,Politics,"News,Society & Culture,",Amit Varma,http://seenunseen.ivm.libsynpro.com/rss
in,65,Saregama Carvaan Classic Retro Music,1131144827,2019-12-26,Music,,Saregama India Ltd,https://r.saregama.com/resources/podcast/weekend_radio.xml
in,66,Vedanta and Yoga,160835381,2020-05-24,Spirituality,"Religion & Spirituality,","Ramakrishna Vedanta Society, Boston",https://vedanta.libsyn.com/rss
in,67,The Daily,1200361736,2020-10-28,Daily News,"News,",The New York Times,https://feeds.simplecast.com/54nAGcIl
in,68,Bangalore In Stories,1547246790,2021-01-27,Documentary,"Society & Culture,Arts,",PodMacha Studios,https://feeds.buzzsprout.com/1588378.rss
in,69,9XM Song Secret,1516770387,2020-10-24,Music Interviews,"Music,Music History,",Ep.Log Media,https://www.omnycontent.com/d/playlist/6244f5b5-c2fb-44f4-86cd-ab6b008158ba/ccc369ba-67e9-4c50-8938-abd000715414/7e442788-14eb-4756-83e0-abd00076d139/podcast.rss
in,70,Akashavani Hindi News,1536206642,2020-10-28,Daily News,"News,",All India Radio,https://www.neti.link/podcasts/airnews/feeds/hindi.xml
in,71,TED Talks Education,470623037,2020-06-19,Courses,"Education,Science,",TED,http://feeds.feedburner.com/iTunesPodcastTTEducation
in,72,Daily Dose,1456761991,2021-02-27,News,,Newslaundry.com,https://feeds.acast.com/public/shows/5ec24883bab33c11af39f705
in,73,Duolingo Spanish Podcast,1317493077,2020-10-22,Education,"Society & Culture,Places & Travel,",Duolingo,http://spanishpodcast.duolingo.libsynpro.com/rss
in,74,Prime Time with Ravish,1442530475,2020-12-02,News,,NDTV,"http://api.videos.ndtv.com/apis/podcast/index/client_key/ndtv-podcast-5d35e3e34a92df17d11d54e0ff241e8b?shows=494&showfull=1&media_type=audio&extra_params=keywords,description,ssl&language=2"
in,75,Detective Mathema's Maths Puzzles for Kids,1184274374,2016-12-09,Education for Kids,"Kids & Family,Science,Mathematics,",Fun Kids,https://www.omnycontent.com/d/playlist/289ceca7-bef3-48af-9f74-a4ba0095cab1/8ac9406d-304d-441e-8532-a4ba00967cfc/a20f8594-27ba-4034-b3f1-a6cd00fd0b5e/podcast.rss
in,76,How I Built This with Guy Raz,1150510297,2020-10-26,Business,,NPR,https://feeds.npr.org/510313/podcast.xml
in,77,Coaching Real Leaders,1545444200,2021-01-25,Careers,"Business,Management,",HBR Presents / Muriel Wilkins,http://feeds.harvardbusiness.org/harvardbusiness/coaching-real-leaders
in,78,Masters of Scale with Reid Hoffman,1227971746,2020-10-27,Management,"Business,Entrepreneurship,",WaitWhat,https://rss.art19.com/masters-of-scale
in,79,Unsolved Murders: True Crime Stories,1122804248,2020-12-01,True Crime,"Society & Culture,",Parcast Network,https://feeds.megaphone.fm/END8394789342
in,80,RED FM LOVE STORY by RJ PAHI,1289643592,2021-02-09,Personal Journals,"Society & Culture,Arts,Books,",Red FM,https://www.omnycontent.com/d/playlist/8ce708b9-c3c2-4eaa-a27d-ac0f007c53c5/a2285256-ad86-4004-9bb7-ac4000bdacf8/2c48b105-c75c-4d5d-83a0-ac4000bdad06/podcast.rss
in,81,Youtube Lab,919631690,2016-12-06,Technology,,Дмитрий Бушков,https://podster.fm/rss.xml?pid=20044
in,82,Animal Gyan - Land Animals,1509932636,2021-02-02,Education for Kids,"Kids & Family,Pets & Animals,",Chimes Radio,https://www.omnycontent.com/d/playlist/11768d44-b0a8-487d-8e8b-ac790033e153/d2ee5146-1574-45a8-8764-ac79008234e0/9fffba4b-503c-45b3-b7ef-ac79008234ea/podcast.rss
in,83,We Are What We Eat: Pay The Farmer Not The Pharmacy,1512934794,2020-11-16,Nutrition,"Health & Fitness,",Meera & Ashok Vasudevan,https://feeds.buzzsprout.com/1057315.rss
in,84,WorkLife with Adam Grant,1346314086,2020-05-12,Management,"Business,",TED,https://feeds.feedburner.com/WorklifeWithAdamGrant
in,85,DJ TRIPLE S - Mix Series,1394251788,2020-06-21,Music,,DJ TRIPLE S,https://feeds.buzzsprout.com/182661.rss
in,86,DJDeepNYC,1437907791,2020-07-25,Music,,DjDeepNYC,http://feeds.soundcloud.com/users/soundcloud:users:32777556/sounds.rss
in,87,The Sadhguru Podcast,1479332846,2019-09-25,Spirituality,"Religion & Spirituality,",The Sadhguru Podcast,https://www.spreaker.com/show/3670579/episodes/feed
in,88,Business Wars,1335814741,2020-10-28,Management,"Business,History,",Wondery,https://rss.art19.com/business-wars
in,89,Get Sleepy: Sleep meditation and stories,1487513861,2020-12-02,Alternative Health,"Health & Fitness,Fiction,Drama,",Get Sleepy,https://feeds.simplecast.com/IXxBBvKz
in,90,The School of Greatness,596047499,2020-10-28,Alternative Health,"Health & Fitness,Education,",Lewis Howes,https://rss.art19.com/the-school-of-greatness
in,91,Marketing School - Digital Marketing and Online Marketing Tips,1138869817,2020-10-28,Marketing,"Business,Careers,",Eric Siu & Neil Patel,https://mschool.libsyn.com/rss
in,92,ThePrint,1488735954,2021-03-06,Politics,"News,News Commentary,",ThePrint,https://feed.podbean.com/theprint/feed.xml
in,93,Classic English Stories For Kids,1509930659,2021-03-03,Stories for Kids,"Kids & Family,Education for Kids,",Chimes Radio,https://www.omnycontent.com/d/playlist/11768d44-b0a8-487d-8e8b-ac790033e153/cf5b68b4-0dd8-42e1-a728-ac790082331c/9f8644de-cb70-4049-8973-ac790082332f/podcast.rss
in,94,Akbar Birbal Stories- Hindi Moral Tales,1509930788,2021-02-25,Stories for Kids,"Kids & Family,Education for Kids,",Chimes Radio,https://www.omnycontent.com/d/playlist/11768d44-b0a8-487d-8e8b-ac790033e153/7ca6bfe5-f3e5-48d0-9ec9-ac7900823408/cd97a5fd-23bd-4a17-89cf-ac7900823412/podcast.rss
in,95,Learn English | EnglishClass101.com,323145903,2021-03-06,Language Learning,"Education,Courses,",EnglishClass101.com,https://www.englishclass101.com/wp-feed-audio-video.php
in,96,The Robin Sharma Mastery Sessions,1068207118,2020-03-05,Education,"Business,",Robin Sharma,https://robinsharma.libsyn.com/rss
in,97,Bollywood Weekly,1003811629,2021-02-20,TV & Film,"Society & Culture,",TiC Productions,https://audioboom.com/channels/4904356.rss
in,98,The Here We Go Podcast,1554785643,2021-03-03,Soccer,"Sports,",Here We Go,https://www.spreaker.com/show/4799799/episodes/feed
in,99,Sadhguru Speeches by Sync Mind,1481769883,2020-08-15,Society & Culture,"Religion & Spirituality,Spirituality,",Sync Mind/Sadhguru Speeches,https://feeds.buzzsprout.com/406666.rss
in,100,CNN Daily News Briefing,1436719991,2021-01-04,Daily News,"News,",CNN,https://www.omnycontent.com/d/playlist/d83f52e4-2455-47f4-982e-ab790120b954/c60c7fde-12c3-42c0-b017-ab8601030664/d9d8c960-d59c-41c7-86a3-ab8601030664/podcast.rss
in,101,Nani Ki Kahaniya,1488292026,2020-03-09,Education for Kids,"Kids & Family,Stories for Kids,",Sony Music Kids,https://audioboom.com/channels/5004935.rss
in,102,FT News Briefing,1438449989,2020-10-29,Daily News,"News,",Financial Times,https://rss.acast.com/ftnewsbriefing
in,103,Learning English Broadcast - VOA Learning English,109522474,2020-10-28,Language Learning,"Education,",VOA Learning English,https://learningenglish.voanews.com/podcast/?count=20&zoneId=1689
in,104,The Indian Edit,1377845840,2021-02-02,Personal Journals,"Society & Culture,Arts,Design,",Nitasha Manchanda,https://nitasha-manchanda-xpkt.squarespace.com/?format=rss
in,105,a16z Podcast,842818711,2021-01-23,Technology,"Business,Entrepreneurship,",Andreessen Horowitz,https://feeds.simplecast.com/JGE3yC0V
in,106,Heirs of The Pandavas,1526452361,2020-10-17,Fiction,"History,",WYN Studio,https://www.omnycontent.com/d/playlist/d12d0745-fc3d-4551-91b0-abb4005ee39c/ae5a4aff-f3c5-4ce4-a394-ac0e00855480/ce3e86c6-bc77-4702-93b9-ac0e00892ee2/podcast.rss
in,107,Bedtime Stories For Kids Hindi|English,1535001986,2021-02-25,Stories for Kids,"Kids & Family,",PANDA MAMA,https://anchor.fm/s/37c023f8/podcast/rss
in,108,The Journal.,1469394914,2020-12-23,Daily News,"News,",The Wall Street Journal & Gimlet,https://video-api.wsj.com/podcast/rss/wsj/the-journal
in,109,The Happiness Lab with Dr. Laurie Santos,1474245040,2020-10-12,Society & Culture,"Education,",Pushkin Industries,https://feeds.megaphone.fm/happinesslab
in,110,The Jordan B. Peterson Podcast,1184022695,2020-11-29,Education,"Science,",Dr. Jordan B. Peterson,https://jordanbpetersonpodcast.libsyn.com/rss
in,111,Arijit Singh,1532263528,2020-09-17,Music Commentary,"Music,",Shivani Yadav,https://anchor.fm/s/372f3fc8/podcast/rss
in,112,Hindi Song Review,1494771324,2020-02-18,Music Commentary,"Music,",Hansa Juhi Rani,https://anchor.fm/s/128e8b10/podcast/rss
in,113,Bill Gates and Rashida Jones Ask Big Questions,1538630420,2020-12-14,Society & Culture,,Gates Notes,https://feeds.feedburner.com/BillGatesAndRashidaJonesAskBigQuestions
in,114,Capitalmind Podcast,1453280018,2021-01-05,Investing,"Business,",Capitalmind,https://capitalmind.libsyn.com/rss
in,115,The Kulstarr Fix,1391332856,2019-04-29,Music,,Kulstarr,http://feeds.soundcloud.com/users/soundcloud:users:171000742/sounds.rss
in,116,The McKinsey Podcast,285260960,2020-10-09,Management,"Business,News,Business News,",McKinsey & Company,https://podcasts.mckinsey.com/fp/main
in,117,Freakonomics Radio,354668519,2020-10-22,Documentary,"Society & Culture,",Freakonomics Radio + Stitcher,https://www.omnycontent.com/d/playlist/aaea4e69-af51-495e-afc9-a9760146922b/14a43378-edb2-49be-8511-ab0d000a7030/d1b9612f-bb1b-4b85-9c0c-ab0d004ab37a/podcast.rss
in,118,"Rich Dad Radio Show: In-Your-Face Advice on Investing, Personal Finance, & Starting a Business",833641766,2021-02-24,Investing,"Business,Education,",The Rich Dad Radio Network,https://feeds.megaphone.fm/richdad
in,119,Paisa Vaisa,1239293215,2020-10-26,Investing,"Business,Marketing,",IVM Podcasts,https://static.adorilabs.com/feed/paisa-vaisa.xml
in,120,Hindi Song,1504664694,2020-03-22,Performing Arts,"Arts,",KHASI SONG,https://anchor.fm/s/17cff21c/podcast/rss
in,121,99% Invisible,394775318,2020-12-18,Design,"Arts,",Roman Mars,https://feeds.99percentinvisible.org/99percentinvisible
in,122,Good Night Stories for Adults by Roshan Abbas,1515378138,2021-02-05,Relationships,"Society & Culture,",Kommune,https://anchor.fm/s/21121468/podcast/rss
in,123,DJ Ravish Remixes,1508721102,2020-10-25,Music,,DJ Ravish,https://hearthis.at/set/151586-149937/podcast/
in,124,Chulbuli Tales Podcast,1528481399,2020-10-28,Stories for Kids,"Kids & Family,Education for Kids,",Ep.Log Media,https://www.omnycontent.com/d/playlist/6244f5b5-c2fb-44f4-86cd-ab6b008158ba/cf2e7d48-2253-49e4-b46c-ac1d0061c7f0/0269ec49-84fd-4001-86d8-ac1d006a0bac/podcast.rss
in,125,Meditative Story,1472106563,2021-02-24,Society & Culture,"Health & Fitness,Mental Health,",WaitWhat + Thrive Global,https://rss.art19.com/meditative-story
in,126,Huberman Lab,1545953110,2020-12-21,Health & Fitness,"Education,",Dr. Andrew Huberman,https://hubermanlab.libsyn.com/rss
in,127,Genius Bar,1550568878,2021-01-25,Technology,"News,Tech News,",Jon Prosser + Sam Kohl,https://feeds.simplecast.com/tMe8m4GZ
in,128,The Indian Startup Show,1031590716,2020-10-14,Technology,"Business,Entrepreneurship,",Neil Patel,https://feeds.simplecast.com/6dj1W8C2
in,129,Kahani Suno,1213337541,2020-09-30,Books,"Arts,",Sameer Goswami,https://anchor.fm/s/2ce54f80/podcast/rss
in,130,WhatsApp University And Corona(Hindi) The Debator!,1515173768,2020-05-15,Documentary,"Society & Culture,",The Galaga Guy,https://anchor.fm/s/217d0048/podcast/rss
in,131,6 Minute English,262026947,2020-10-22,Education,,BBC Radio,https://podcasts.files.bbci.co.uk/p02pc9tn.rss
in,132,Making Sense with Sam Harris,733163012,2020-10-28,Science,"Society & Culture,",Sam Harris,https://wakingup.libsyn.com/rss
in,133,Money Talks from Economist Radio,420929545,2020-12-15,Business News,"News,",The Economist,https://rss.acast.com/theeconomistmoneytalks
in,134,Coffee Break French,263170419,2020-10-22,Courses,"Education,Language Learning,",Radio Lingua Network,http://rss.acast.com/coffeebreakfrench
in,135,Kathe Paend - A place to tell stories of Kashmir,1545333588,2021-02-02,History,"Society & Culture,",Red FM,https://www.omnycontent.com/d/playlist/8ce708b9-c3c2-4eaa-a27d-ac0f007c53c5/6e489098-efa0-4fac-bd1b-ac8000c798a5/c082b171-4dd0-43a4-bd4b-ac8000c7fe70/podcast.rss
in,136,"Hey, Stranger!",1547086264,2021-01-19,Society & Culture,,Thoraya Maronesy,https://anchor.fm/s/43641e30/podcast/rss
in,137,Duolingo French Podcast,1466824259,2021-02-09,Education,"Society & Culture,Places & Travel,",Duolingo,https://frpodcast.libsyn.com/rss
in,138,The Knowledge Project with Shane Parrish,990149481,2021-02-23,Investing,"Business,Education,Self Help,",Farnam Street,https://theknowledgeproject.libsyn.com/rss
in,139,The Dropout,1449500734,2021-03-01,True Crime,,ABC News,https://feeds.megaphone.fm/ESP5480008395
in,140,Not Overthinking,1456538451,2021-03-01,Society & Culture,"Business,",Ali & Taimur Abdaal,https://rss.art19.com/not-overthinking
in,141,The Devdutt Pattanaik Show | Mirchi,1465487889,2020-03-04,Philosophy,"Society & Culture,Education,",Devdutt Pattanaik,https://feeds.simplecast.com/pgsclD_d
in,142,The Ranveer Show हिंदी,1542452346,2021-02-27,Self Help,"Education,Health & Fitness,Mental Health,",BeerBiceps aka Ranveer Allahbadia,https://feeds.simplecast.com/Qj87SOvG
in,143,iPhone Ringtone Videos,540187826,2014-11-25,Technology,"Kids & Family,",RingtoneFeeder.com,http://www.ringtonefeeder.com/videopodcast.xml
in,144,Learn English with the British Council and Premier League,1216260422,2020-12-21,Language Learning,"Education,Sports,Soccer,",Jack Radford & Rich Moon,https://audioboom.com/channels/4903282.rss
in,145,7 Good Minutes Daily Self-Improvement Podcast with Clyde Lee Dennis,1346062517,2020-10-28,Self Help,"Education,Society & Culture,Philosophy,",Clyde Lee Dennis,https://www.spreaker.com/show/3367994/episodes/feed
in,146,The Daily Stoic,1430315931,2020-11-09,Self Help,"Education,Business,",Daily Stoic,https://feeds.buzzsprout.com/202128.rss
in,147,IELTS Speaking for Success,1488201401,2020-10-26,Language Learning,"Education,",Success with IELTS,https://anchor.fm/s/f9cee74/podcast/rss
in,148,Love Me,1121239439,2020-10-22,Society & Culture,,CBC Podcasts,https://www.cbc.ca/podcasting/includes/loveme.xml
in,149,The Book Show & Rough Note by RJ Ananthi,1492486688,2020-08-14,Books,"Arts,",The Book Show,https://anchor.fm/s/11b87b74/podcast/rss
in,150,Vedanta Talks,1247628265,2020-10-28,Religion & Spirituality,,Vedanta Society of New York,http://feeds.soundcloud.com/users/soundcloud:users:311396902/sounds.rss
in,151,Hidden Brain,1028908750,2020-10-26,Social Sciences,"Science,Natural Sciences,",Hidden Brain,https://www.omnycontent.com/d/playlist/aaea4e69-af51-495e-afc9-a9760146922b/d2c4e775-99ce-4c17-b04c-ac380133d68c/2c6993d0-eac8-4252-8c4e-ac380133d69a/podcast.rss
in,152,How To Be A Better Human,1544098624,2021-01-25,Self Help,"Education,",TED and PRX,https://feeds.feedburner.com/HowToBeABetterHuman
in,153,Office Ladies,1480311435,2020-10-28,Comedy,,Earwolf & Jenna Fischer and Angela Kinsey,https://www.omnycontent.com/d/playlist/aaea4e69-af51-495e-afc9-a9760146922b/75a86d39-9e0e-4e9a-b948-aae301805fe6/514362cf-31b4-4ed2-af40-aae301805ffd/podcast.rss
in,154,"Feel Better, Live More with Dr Rangan Chatterjee",1333552422,2021-02-17,Alternative Health,"Health & Fitness,Medicine,",Dr Rangan Chatterjee: GP & Author,https://rss.acast.com/feelbetterlivemore
in,155,LSE: Public lectures and events,279428154,2021-03-03,Courses,"Education,",London School of Economics and Political Science,https://www.lse.ac.uk/assets/richmedia/webFeeds/publicLecturesAndEvents_iTunesStore.xml
in,156,Cautionary Tales,1484511465,2021-02-26,History,"Society & Culture,",Pushkin Industries,https://feeds.megaphone.fm/cautionarytales
in,157,All Indians Matter,1527740349,2021-02-04,News Commentary,"News,",Ideabrew Studios,https://feed.pod.co/all-indians-matter
in,158,TED Talks Technology,470624027,2020-10-23,Technology,"Science,",TED,http://feeds.feedburner.com/iTunesPodcastTTTechnology
in,159,The Bible in a Year (with Fr. Mike Schmitz),1539568321,2021-01-01,Christianity,"Religion & Spirituality,History,",Ascension Catholic Faith Formation,https://feeds.fireside.fm/bibleinayear/rss
in,160,RadioFM Bollywood,1502261788,2020-10-29,Music,,seema  garg,https://feed.pod.co/radiofm-bollywood
in,161,Darknet Diaries,1296350485,2021-01-19,Technology,"True Crime,",Jack Rhysider,https://feeds.megaphone.fm/darknetdiaries
in,162,IELTS Energy English Podcast,969076668,2020-10-28,Language Learning,"Education,Courses,",Lindsay McMahon and Jessica Beck,https://ieltsenergy.libsyn.com/rss
in,163,Books and Beyond with Bound,1502692172,2020-10-27,Books,"Arts,Society & Culture,",Bound Podcasts,https://feeds.buzzsprout.com/924931.rss
in,164,Joel Osteen Podcast,137254859,2021-02-12,Christianity,"Religion & Spirituality,",Joel Osteen,https://feeds.megaphone.fm/HSW9490884322
in,165,Inside Forbes India,418685623,2021-02-15,Business,,Forbes India,https://anchor.fm/s/2ae5651c/podcast/rss
in,166,ELECTRONYK PODCAST,558494752,2020-05-27,Music,,DJ NYK,https://electronyk.podomatic.com/rss2.xml
in,167,Lex Fridman Podcast,1434243584,2020-10-25,Technology,"Science,",Lex Fridman,https://lexfridman.com/feed/podcast/
in,168,Crime Junkie,1322200189,2021-02-01,True Crime,,audiochuck,https://feeds.megaphone.fm/ADL9840290619
in,169,Planet Money,290783428,2020-10-23,Business,"News,",NPR,https://feeds.npr.org/510289/podcast.xml
in,170,The Joy of x,1495067186,2021-03-02,Science,,Steven Strogatz and Quanta Magazine,https://api.quantamagazine.org/feed/the-joy-of-x/
in,171,TED Business,470622782,2020-10-26,Business,,TED,http://feeds.feedburner.com/iTunesPodcastTTBusiness
in,172,Bhojpuri Sher Khesari Ke Song,1553199762,2021-01-20,Music Commentary,"Music,",Tinku Yadav,https://anchor.fm/s/48cc65f8/podcast/rss
in,173,Social Media Marketing Podcast,549899114,2021-03-04,Marketing,"Business,Entrepreneurship,","Michael Stelzner, Social Media Examiner",https://socialmediamarketing.libsyn.com/rss
in,174,Software Engineering Daily,1019576853,2021-03-05,Tech News,"News,",Software Engineering Daily,https://softwareengineeringdaily.com/feed/podcast/
in,175,Unlocking Us with Brené Brown,1494350511,2020-12-16,Relationships,"Society & Culture,Education,Self Help,",Parcast Network,https://feeds.megaphone.fm/unlocking-us
in,176,StarTalk Radio,325404506,2020-10-26,Science,,Neil deGrasse Tyson,https://www.omnycontent.com/d/playlist/aaea4e69-af51-495e-afc9-a9760146922b/43816ad6-9ef9-4bd5-9694-aadc001411b2/808b901f-5d31-4eb8-91a6-aadc001411c0/podcast.rss
in,177,The Michelle Obama Podcast,1532956108,2020-09-30,Relationships,"Society & Culture,Personal Journals,",Higher Ground & Spotify,https://feeds.megaphone.fm/tmopwide
in,178,Test Match Special,205892240,2021-03-05,Sports,,BBC Radio 5 live,https://podcasts.files.bbci.co.uk/p02nrsl2.rss
in,179,NL Hafta,582585399,2020-10-24,News,,Newslaundry.com,https://feeds.acast.com/public/shows/5ec3d9497cef7479d2ef4798
in,180,Bhagavad Gita English,1201248091,2017-02-01,Hinduism,"Religion & Spirituality,Society & Culture,",Yatharth Geeta,https://audioboom.com/channels/4902467.rss
in,181,Ek Kahani Aisi Bhi,1137521932,2016-06-20,Books,"Arts,TV & Film,",Red FM,https://www.omnycontent.com/d/playlist/8ce708b9-c3c2-4eaa-a27d-ac0f007c53c5/835cf6c3-c3e4-4b98-81ba-ac2a00ae0448/8be50939-da1a-4066-82b4-ac2a00ae0464/podcast.rss
in,182,But…Where Are You Really From?,1534173216,2020-11-19,Podcasts,,BBC Asian Network,https://podcasts.files.bbci.co.uk/p08t2r0q.rss
in,183,Indian Startup Stories,1547922859,2021-01-14,Entrepreneurship,"Business,Education,Self Help,",Ashok,https://feeds.buzzsprout.com/1561199.rss
in,184,Editor's Picks from The Economist,313848583,2021-03-01,News,,The Economist,https://rss.acast.com/theeconomisteditorspicks
in,185,Psychology In Hindi,1472370879,2021-03-04,Education,,Saurabh Gandhi,https://anchor.fm/s/c9caf5c/podcast/rss
in,186,The Futur with Chris Do,1209219220,2021-03-03,Marketing,"Business,Arts,Design,",The Futur,https://feeds.megaphone.fm/thefutur
in,187,विवेचना,1245120783,2021-03-05,News,,BBC Hindi Radio,https://podcasts.files.bbci.co.uk/p0552909.rss
in,188,CHARLI AND DIXIE: 2 CHIX,1531221910,2021-03-04,Personal Journals,"Society & Culture,",Ramble and Charli and Dixie D’Amelio,https://feeds.megaphone.fm/2-chix
ie,1,Mommy Doomsday,1540849480,2021-02-09,True Crime,"Society & Culture,",NBC News,https://podcastfeeds.nbcnews.com/mommy-doomsday
ie,2,Crime Junkie,1322200189,2020-11-02,True Crime,,audiochuck,https://feeds.megaphone.fm/ADL9840290619
ie,3,The Daily,1200361736,2020-11-04,Daily News,"News,",The New York Times,https://feeds.simplecast.com/54nAGcIl
ie,4,Dateline NBC,1464919521,2020-11-04,True Crime,"News,",NBC News,https://podcastfeeds.nbcnews.com/dateline-nbc
ie,5,The Ben Shapiro Show,1047335260,2020-11-04,News,,The Daily Wire,https://feeds.megaphone.fm/WWO8086402096
ie,6,The Bible in a Year (with Fr. Mike Schmitz),1539568321,2020-12-14,Christianity,"Religion & Spirituality,History,",Ascension Catholic Faith Formation,https://feeds.fireside.fm/bibleinayear/rss
ie,7,Unsolved Mysteries,1549903604,2021-02-17,True Crime,"Society & Culture,Documentary,","Cosgrove Meurer Productions, Inc. + Cadence13",https://feeds.megaphone.fm/unsolved-mysteries
ie,8,Up First,1222114325,2020-11-04,Daily News,"News,",NPR,https://feeds.npr.org/510318/podcast.xml
ie,9,Astray,1552069504,2021-03-03,True Crime,"Society & Culture,",iHeartRadio,https://feeds.megaphone.fm/HSW2031154223
ie,10,Against The Odds,1553335461,2021-02-23,Society & Culture,"History,",Wondery,https://rss.art19.com/against-the-odds
ie,11,Human Hope with Carlos Whittaker,1249486443,2021-03-04,Personal Journals,"Society & Culture,",That Sounds Fun Network,https://anchor.fm/s/3d4a3c0/podcast/rss
ie,12,Stuff You Should Know,278981407,2020-11-04,Society & Culture,,iHeartRadio,https://feeds.megaphone.fm/stuffyoushouldknow
ie,13,The Dave Ramsey Show,77001367,2020-11-03,Investing,"Business,Education,Self-Improvement,",Ramsey Network,https://daveramsey.libsyn.com/rss
ie,14,La Brega,1553089886,2021-02-24,Society & Culture,,WNYC Studios and Futuro Studios,http://feeds.wnyc.org/la-brega
ie,15,Office Ladies,1480311435,2020-11-04,Comedy,,Earwolf & Jenna Fischer and Angela Kinsey,https://www.omnycontent.com/d/playlist/aaea4e69-af51-495e-afc9-a9760146922b/75a86d39-9e0e-4e9a-b948-aae301805fe6/514362cf-31b4-4ed2-af40-aae301805ffd/podcast.rss
ie,16,The Office Deep Dive with Brian Baumgartner,1550331348,2021-02-09,TV & Film,"Society & Culture,Comedy,",iHeartRadio,https://feeds.megaphone.fm/HSW4507899119
ie,17,In Plain Sight: Lady Bird Johnson,1554132477,2021-03-01,History,"Society & Culture,Documentary,",ABC News,https://feeds.megaphone.fm/ESP8551283217
ie,18,The Ezra Klein Show,1548604447,2021-01-13,Society & Culture,"News,",New York Times Opinion,https://feeds.simplecast.com/82FI35Px
ie,19,Anatomy of Murder,1532894981,2020-11-04,True Crime,,audiochuck,https://feeds.megaphone.fm/ADL2798563682
ie,20,The Dan Le Batard Show with Stugotz,934820588,2021-01-05,Sports,,"Dan Le Batard, Stugotz",https://feeds.megaphone.fm/ESP2298543312
ie,21,The Dan Bongino Show,965293227,2020-11-03,News Commentary,"News,",Westwood One Podcast Network / Dan Bongino,https://feeds.megaphone.fm/WWO3519750118
ie,22,Serial,917918570,2020-08-20,News,"True Crime,",This American Life,https://feeds.simplecast.com/xl36XBC2
ie,23,This American Life,201671138,2020-11-01,Personal Journals,"Society & Culture,Arts,",This American Life,http://feed.thisamericanlife.org/talpodcast
ie,24,Embedded,1091709555,2021-02-25,News Commentary,"News,Society & Culture,Documentary,",NPR,https://feeds.npr.org/510311/podcast.xml
ie,25,Unlocking Us with Brené Brown,1494350511,2020-11-04,Relationships,"Society & Culture,Education,Self-Improvement,",Parcast Network,https://feeds.megaphone.fm/unlocking-us
ie,26,Hidden Brain,1028908750,2020-11-02,Social Sciences,"Science,Natural Sciences,",Hidden Brain,https://www.omnycontent.com/d/playlist/aaea4e69-af51-495e-afc9-a9760146922b/d2c4e775-99ce-4c17-b04c-ac380133d68c/2c6993d0-eac8-4252-8c4e-ac380133d69a/podcast.rss
ie,27,This is Paris,1552058389,2021-02-22,Society & Culture,,iHeartRadio & Paris Hilton,https://feeds.megaphone.fm/HSW2082099215
ie,28,Fresh Air,214089682,2020-11-03,Books,"Arts,TV & Film,",NPR,https://feeds.npr.org/381444908/podcast.xml
ie,29,The Opportunist,1551162705,2021-02-16,True Crime,,Kast Media,https://www.omnycontent.com/d/playlist/9b7dacdf-a925-4f95-84dc-ac46003451ff/6ed483d8-0973-449e-a168-acbe00f6edfa/e58246bc-fa9f-488c-ba9e-acbe00f8270e/podcast.rss
